TestId,Protocol,TestDate,Location,DeviceOperator,KitOperator,DeviceId,KitId,KitLot,Usage,Input,InputGroup,InputC,Result,AsExpected,Well1,Well2,Well3,Well4,Well5,ResultComment
2022-03-22_NABITA012.5_1,S2R,3/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.5,PD EV High Cartridge,N/A,Dummy run for troubleshooting spike in mvs signal at 0.5 minute-interval seen on 21Mar22 testing,Negative,Negative,0,Invalid,Yes,1.6,60,4.3,3.4,2.4,
2022-03-22_NABITA014.0_2,S2R,3/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20255,20202.0322,Device release on NABITA014 - Repeat 2 Cross-well,Positive - aRNA24K,Gene N,"24,000",Negative,No,121.1,21.4,20.1,22.7,20.1,
2022-03-22_NABITA011.5_2,S2R,3/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.5,INSC20257,20202.0322,Early call on NABITA011 - Repeat 3 of NTC,Negative NasalW,Negative,0,Negative,Yes,184.8,16.7,17.5,69.2,51.9,
2022-03-22_NABITA012.5_2,S2R,3/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.5,INSC20262,20202.0322,aRNA check to compare to N14; no outstanding issue with N12,Positive - aRNA24K,Gene N,"24,000",Positive,Yes,208.8,17.6,75.5,17.9,73.8,
2022-03-22_NABITA014.0_3,S2R,3/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,None used,N/A,Device release on NABITA014 - Repeat 3 of Cross-well,Positive - aRNA24K,Gene N,"24,000",Device Fail,Fail,,,,,,Device screen stuck on 27.6C temp of lysis step; canceled test and repeated test with new sample name (DRN14_CW3_RPT) but same issue occurred. Device pulled by engineers
2022-03-23_NABITA008.5_1,WI-7,3/23/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.5,NBSC20309,40402.0322,Kit release,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,175,214.7,83.4,18.5,259.1,Well 4 (PD4) underfilled due to user error - aspirated up only 100 uL of diluted lysate with syringe
2022-03-23_NABITA011.6_1,WI-7,3/23/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.6,NBSC20348,40402.0322,Kit release,Negative NasalW,Negative,0,Negative,Yes,154.5,16.5,14.3,23,21.6,
2022-03-23_NABITA009.7_1,S2R,3/23/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA009.7,INSC20265,20202.0322,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,194.1,139,156.4,308,275.3,
2022-03-23_NABITA014.0_1,S2R,3/23/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20269,20202.0322,Early call on NABITA014,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,115.5,88.2,80.4,61.7,158.4,
2022-03-23_NABITA009.7_2,S2R,3/23/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA009.7,INSC20241,20202.0322,Device check - NTC Test,Negative NasalW,Negative,0,Negative,Yes,229.9,26.8,14.7,16,23.6,
2022-03-23_NABITA012.6_1,UT,3/23/2022,CXL,Brandon Price,Brandon Price,NABITA012.6,NBSC20331,40402.0322,User test,Negative,Negative,0,Negative,Yes,107.5,9.4,14.2,27.5,18.3,"Lots of noise in PD3, could be from user handling during test"
2022-03-23_NABITA011.6_2,UT,3/23/2022,CXL,Juan Garcia,Juan Garcia,NABITA011.6,NBSC20326,40402.0322,User test,Negative,Negative,0,Positive,No,179.7,12.8,16.9,132,47.1,"M1 looks like a real amplification, late (21 min) but real"
2022-03-24_NABITA009.9_1,S2R,3/24/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA009.9,INSC20256,20202.0322,Early call on NABITA009,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,165.6,44.7,115.5,138.6,81.5,
2022-03-24_NABITA009.9_2,S2R,3/24/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA009.9,INSC20270,20202.0322,Early call on NABITA009,Negative NasalW,Negative,0,Negative,Yes,149.8,40.3,32.6,26.9,19.3,
2022-03-25_NABITA011.7_1,WI-7,3/25/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.7,NBSC20353,40402.0322,Kit release,Negative NasalW,Negative,0,Negative,Yes,179.1,10.2,15.5,17.3,17.2,
2022-03-25_NABITA012.7_1,WI-7,3/25/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.7,NBSC20394,40402.0322,Kit release,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,189.9,48.5,67.3,153.1,392.8,
2022-03-25_NABITA009.9_1,S2R,3/25/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA009.9,NBSC20300,40402.0322,Kit check 1 - rule out concerning positive result from user test using this kit batch,Negative NasalW,Negative,0,Negative,Yes,133.2,10.5,12.6,13.2,24.3,
2022-03-25_NABITA011.7_2,S2R,3/25/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.7,NBSC20319,40402.0322,Kit check 2 - rule out concerning positive result from user test with this kit batch and device,Negative NasalW,Negative,0,Negative,Yes,187.8,16.7,16.4,56.4,55.6,
2022-03-25_NABITA012.7_2,S2R,3/25/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.7,NBSC20343,40402.0322,Kit check 3 - rule out concerning positive result from user test with this kit batch ,Negative NasalW,Negative,0,Negative,Yes,181.7,10.6,11.5,57.4,42.3,
2022-03-29_NABITA009.9_1,UT,3/29/2022,CXL,Alyssa Stickney,Alyssa Stickney,NABITA009.9,NBSC20399,40402.0322,User test,Negative,Negative,0,Invalid,No,22.4,16.1,22.4,23.3,49.2,Positive control well was only half full due to user error
2022-03-31_NABITA002.43_1,S2R,3/31/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA002.43,INSC20263,20202.0322,Early call on NABITA002 - NTC,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,149.5,38,103.9,56.7,154.2,
2022-03-31_NABITA003.42_1,S2R,3/31/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA003.42,None used,N/A,Early call on NABITA003 - PC,Positive - GINW7.65K,Positive,"7,650",Device Fail,Fail,,,,,,Device screen stuck on 27.6C temp of lysis step; canceled test and repeated test with new sample name (ECN3_PC_RPT) but same issue occurred. Device pulled by engineers
2022-03-31_NABITA004.28_1,S2R,3/31/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA004.28,INSC20274,20202.0322,Early call on NABITA004 - PC,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,167.9,61,53.4,31.5,130.8,
2022-03-31_NABITA002.43_2,S2R,3/31/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA002.43,INSC20260,20202.0322,Early call on NABITA002 - NTC,Negative NasalW,Negative,0,Negative,Yes,166.7,19.1,11.1,39.1,34.9,
2022-03-31_NABITA004.28_2,S2R,3/31/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA004.28,INSC20267,20202.0322,Early call on NABITA004 - NTC,Negative NasalW,Negative,0,Negative,Yes,123.3,18.2,18.2,33,12,
2022-03-31_NABITA014.0_1,S2R,3/31/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20278,20202.0322,Early call on NABITA014 - NTC,Negative NasalW,Negative,0,Positive,No,134.9,62.4,45,45.1,29.2,Slight increase in mvs between 1-7.5 minutes that may have triggered false-positive result
2022-04-01_NABITA014.0_1,S2R,4/1/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20258,20202.0322,Early call on NABITA014 - NTC Repeat 2,Negative NasalW,Negative,0,Negative,Yes,119.9,11.5,16.2,18.6,14.4,
2022-04-01_NABITA014.0_2,S2R,4/1/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20252,20202.0322,Early call on NABITA014 - NTC Repeat 3,Negative NasalW,Negative,0,Negative,Yes,157.9,8.9,9.6,38.5,63.6,
2022-04-01_NABITA014.0_3,S2R,4/1/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20259,20202.0322,Device release on NABITA014 - CW (1/5),Positive - aRNA24K,Gene N,"24,000",Positive,Yes,185.6,181.4,166.1,52.1,67.4,
2022-04-01_NABITA014.0_4,S2R,4/1/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20245,20202.0322,Device release on NABITA014 - CW (2/5),Positive - aRNA24K,Gene N,"24,000",Positive,Yes,179.5,140,195.1,16.4,69.4,
2022-04-01_NABITA014.0_5,S2R,4/1/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20272,20202.0322,Device release on NABITA014 - CW (3/5),Positive - aRNA24K,Gene N,"24,000",Positive,Yes,119.8,121.8,131.9,25.6,24,
2022-04-06_NABITA002.43_1,S2R,4/6/2022,,Hal Holmes,Hal Holmes,NABITA002.43,NBSC20378,40402.0322,Wildlife Excursion - Canine nasal swab,ENVR UNK,NA,unknown,Invalid,NA,,,,,,
2022-04-06_NABITA009.9_1,S2R,4/6/2022,,Cifeng Fang,Cifeng Fang,NABITA009.9,NBSC20384,40402.0322,Wildlife Excursion - Ferry door handle swab,ENVR UNK,NA,unknown,Negative,NA,,,,,,
2022-04-06_NABITA002.43_2,S2R,4/6/2022,,Jackie Mercader,Jackie Mercader,NABITA002.43,NBSC20372,40402.0322,Wildlife Excursion - Dog scat swab,ENVR UNK,NA,unknown,Negative,NA,,,,,,
2022-04-06_NABITA009.9_2,S2R,4/6/2022,,Hal Holmes,Hal Holmes,NABITA009.9,NBSC20373,40402.0322,Wildlife Excursion - Crab carcass swab,ENVR UNK,NA,unknown,Positive,NA,,,,,,
2022-04-06_NABITA002.43_3,S2R,4/6/2022,,Jackie Mercader,Jackie Mercader,NABITA002.43,NBSC20379,40402.0322,Wildlife Excursion - Bug,ENVR UNK,NA,unknown,Invalid,NA,,,,,,
2022-04-06_NABITA002.43_4,S2R,4/6/2022,,Hal Holmes,Hal Holmes,NABITA002.43,NBSC20374,40402.0322,Wildlife Excursion - Spider,ENVR UNK,NA,unknown,Negative,NA,,,,,,
2022-04-06_NABITA009.9_3,S2R,4/6/2022,,Cifeng Fang,Cifeng Fang,NABITA009.9,NBSC20386,40402.0322,Wildlife Excursion - Pipe water swab,ENVR UNK,NA,unknown,Negative,NA,,,,,,
2022-04-06_NABITA002.43_5,S2R,4/6/2022,,Jackie Mercader,Jackie Mercader,NABITA002.43,NBSC20380,40402.0322,Wildlife Excursion - Bird scat swab,ENVR UNK,NA,unknown,Negative,NA,,,,,,
2022-04-06_NABITA009.9_4,S2R,4/6/2022,,Jackie Mercader,Jackie Mercader,NABITA009.9,NBSC20381,40402.0322,Wildlife Excursion - Mosiquto,ENVR UNK,NA,unknown,Positive,NA,,,,,,
2022-04-06_NABITA002.43_6,S2R,4/6/2022,,Jackie Mercader,Jackie Mercader,NABITA002.43,NBSC20385,40402.0322,Wildlife Excursion - Canine mouth swab,ENVR UNK,NA,unknown,Negative,NA,,,,,,
2022-04-06_NABITA004.28_1,S2R,4/6/2022,,Gareth Fotouhi,Gareth Fotouhi,NABITA004.28,NBSC20358,40402.0322,Wildlife Excursion - ATM swab,ENVR UNK,NA,unknown,Positive,NA,,,,,,
2022-04-06_NABITA014.0_1,S2R,4/6/2022,,Misa Winters,Misa Winters,NABITA014.0,NBSC20357,40402.0322,Wildlife Excursion - Aluminum can swab,ENVR UNK,NA,unknown,Positive,NA,,,,,,
2022-04-06_NABITA004.28_2,S2R,4/6/2022,,David Baisch,David Baisch,NABITA004.28,NBSC20363,40402.0322,Wildlife Excursion - Lake water swab,ENVR UNK,NA,unknown,Negative,NA,,,,,,NBSC20369 cartridge used because of loading error
2022-04-06_NABITA004.28_3,S2R,4/6/2022,,Misa Winters,Misa Winters,NABITA004.28,NBSC20364,40402.0322,Wildlife Excursion - Canid scat swab,ENVR UNK,NA,unknown,Positive,NA,,,,,,
2022-04-06_NABITA014.0_2,S2R,4/6/2022,,Gareth Fotouhi,Gareth Fotouhi,NABITA014.0,NBSC20365,40402.0322,Wildlife Excursion - Tree lichen swab,ENVR UNK,NA,unknown,Invalid,NA,,,,,,
2022-04-06_NABITA004.28_4,S2R,4/6/2022,,David Baisch,David Baisch,NABITA004.28,NBSC20359,40402.0322,Wildlife Excursion - Lake shore foam swab,ENVR UNK,NA,unknown,Invalid,NA,,,,,,
2022-04-06_NABITA014.0_3,S2R,4/6/2022,,Misa Winters,Misa Winters,NABITA014.0,NBSC20360,40402.0322,Wildlife Excursion - lake soil swab,ENVR UNK,NA,unknown,Invalid,NA,,,,,,
2022-04-06_NABITA004.28_5,S2R,4/6/2022,,Gareth Fotouhi,Gareth Fotouhi,NABITA004.28,NBSC20361,40402.0322,Wildlife Excursion - Air swab,ENVR UNK,NA,unknown,Invalid,NA,,,,,,
2022-04-06_NABITA014.0_4,S2R,4/6/2022,,David Baisch,David Baisch,NABITA014.0,NBSC20362,40402.0322,Wildlife Excursion - Air swab,ENVR UNK,NA,unknown,Negative,NA,,,,,,
2022-04-14_NABITA0014.0_1,S2R,4/14/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA0014.0,NBSC20370,40402.0322,Light Test,Negative,Negative,0,Negative,Yes,,,,,,
2022-04-14_NABITA0014.0_2,S2R,4/14/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA0014.0,NBSC20366,40402.0322,Light Test,Negative,Negative,0,Negative,Yes,,,,,,
2022-04-18_NABITA004.28_1,UT,4/18/2022,JM House,Vincent Srey,Jackie Mercader,NABITA004.28,NBSC20375,40402.0322,User Test - Known POS for COVID-19,Positive - User Test for known POS,Positive,unknown,Invalid,NA,24.7,6.7,3,13.4,10.1,Wells 1-4 partially filled
2022-04-18_NABITA004.28_2,S2R,4/18/2022,JM House,Jackie Mercader,Jackie Mercader,NABITA004.28,NBSC20376,40402.0322,User Test - Known POS for COVID-19,Positive - User Test for known POS,Positive,unknown,Invalid,NA,59.9,5.5,53.3,10.2,18.2,Wells 2 and 4 partially filled
2022-04-18_NABITA004.28_3,S2R,4/18/2022,JM House,Jackie Mercader,Jackie Mercader,NABITA004.28,NBSC20382,40402.0322,User Test - Known POS for COVID-19,Positive - User Test for known POS,Positive,unknown,Positive,NA,50,64.4,67.4,76.4,144.2,
2022-04-18_NABITA004.28_1,S2R,4/18/2022,JM House,Jackie Mercader,Jackie Mercader,NABITA004.28,NBSC20377,40402.0322,User Test - Known POS for COVID-19,,NA,#N/A,Positive,Yes,71.4,34.6,112.9,68.7,82.7,
2022-04-21_NABITA008.7_1,S2R,4/21/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA008.7,NBSC20356,40402.0322,Post Shipment Testing ,Negative,Negative,0,Negative,Yes,100.9,14.6,9.6,15.2,21.5,
2022-04-21_NABITA011.9_1,S2R,4/21/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA011.9,NBSC20344,40402.0322,Post Shipment Testing ,Negative,Negative,0,Negative,Yes,104.2,13.2,10,17,14.3,
2022-04-21_NABITA012.9_1,S2R,4/21/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA012.9,NBSC20342,40402.0322,Post Shipment Testing ,Negative,Negative,0,Negative,Yes,129.7,9.2,8.7,22.1,93.1,93.1 negative because of slow ramp rate (false positive)
2022-04-22_NABITA011.9_1,S2R,4/22/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA011.9,NBSC20355,40402.0322,Charging Circuit Issue,Negative,Negative,0,Negative,Yes,161.1,10.4,9.9,104.4,44.4,Notice weird curve behavoir(noise)
2022-04-22_NABITA011.9_2,S2R,4/22/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA011.9,NBSC20345,40402.0322,Charging Circuit Issue,Negative,Negative,0,Negative,Yes,94.7,9.8,6.9,15.5,17.8,
2022-04-22_NABITA011.9_3,S2R,4/22/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA011.9,NBSC20354,40402.0322,Charging Circuit Issue,Negative,Negative,0,N/A,Fail,,,,,,"Fill error. Only 1 well filled, solution pooled at inlet"
2022-04-22_NABITA011.9_4,S2R,4/22/2022,CXL,Gareth Fotouhi,Gareth Fotouhi,NABITA011.9,NBSC20330,40402.0322,Charging Circuit Issue,Negative,Negative,0,Negative,Yes,95.3,9.5,9.1,17.5,19.7,
2022-04-25_NABITA004.27_1,S2R,4/25/2022,JM House,Jackie Mercader,Jackie Mercader,NABITA004.27,NBSC20383,40402.0322,User Test - Known POS for COVID-19,Positive - User Test for known POS,Positive,unknown,Invalid,NA,13.2,6.4,8.3,17.4,13.9,Well 1 partially filled
2022-04-29_NABITA012.9_1,S2R,4/29/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.9,NBSC20328,40402.0322,Post-ACME LoD Follow Up,Positive - GINW20,Positive,20,Negative,NA,208.7,16.6,8.8,15,24,
2022-04-29_NABITA008.7_1,S2R,4/29/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.7,NBSC20329,40402.0322,Post-ACME LoD Follow Up,Positive - GINW20,Positive,20,Negative,NA,198.1,15.4,8.9,15.9,21.4,
2022-04-29_NABITA011.9_1,S2R,4/29/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.9,NBSC20334,40402.0322,Post-ACME LoD Follow Up,Positive - GINW20,Positive,20,Positive,NA,188.5,21.1,14.5,74.6,192,False positive in PD4 but not PD5
2022-04-29_NABITA008.7_2,S2R,4/29/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.7,NBSC20335,40402.0322,Post-ACME LoD Follow Up,Positive - GINW60,Positive,60,Negative,NA,162.9,19,23.9,21.6,62.4,
2022-04-29_NABITA011.9_2,S2R,4/29/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.9,NBSC20336,40402.0322,Post-ACME LoD Follow Up,Positive - GINW60,Positive,60,Positive,NA,63.9,17.6,11.1,28.7,75.6,Unsure if false positive
2022-04-29_NABITA012.9_2,S2R,4/29/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.9,NBSC20337,40402.0322,Post-ACME LoD Follow Up,Positive - GINW60,Positive,60,Negative,NA,162.1,9.2,10.9,62.9,21.1,
2022-04-29_NABITA008.7_3,S2R,4/29/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.7,NBSC20341,40402.0322,Post-ACME LoD Follow Up,Positive - GINW180,Positive,180,Negative,NA,116.4,27,23.4,12.3,15.3,
2022-04-29_NABITA011.9_3,S2R,4/29/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.9,NBSC20347,40402.0322,Post-ACME LoD Follow Up,Positive - GINW180,Positive,180,Positive,NA,184.8,16.7,17.5,69.2,51.9,Unsure if false positive
2022-04-29_NABITA012.9_3,S2R,4/29/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.9,NBSC20349,40402.0322,Post-ACME LoD Follow Up,Positive - GINW180,Positive,180,Positive,NA,123.6,12.9,7,17.9,60.4,False positive curve in PD5
2022-05-13_NABITA008.7_1,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.7,NBSC20368,40402.0322,Post-ACME Follow Up - Unshipped kits,Positive - GINW20,Positive,20,Negative,NA,167.3,41.7,14.6,14.4,64.6,
2022-05-13_NABITA011.9_1,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.9,NBSC20371,40402.0322,Post-ACME Follow Up - Unshipped kits,Positive - GINW20,Positive,20,Positive,NA,125.9,22.3,32.6,21.4,63.3,"PD5 shows dip in signal between -1 and 5 minutes and no true amplification, most likely accounting for high enough mvs difference to trigger positive result. "
2022-05-13_NABITA012.9_1,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.9,NBSC20387,40402.0322,Post-ACME Follow Up - Unshipped kits,Positive - GINW20,Positive,20,Negative,NA,132.8,11.9,8.5,62,23.6,PD2 signal disturbances most likley from device plugged into charger
2022-05-13_NABITA008.7_2,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.7,NBSC20388,40402.0322,Post-ACME Follow Up - Unshipped kits,Positive - GINW60,Positive,60,Negative,NA,108.2,7,15.7,13.2,13.2,
2022-05-13_NABITA011.9_2,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.9,NBSC20389,40402.0322,Post-ACME Follow Up - Unshipped kits,Positive - GINW60,Positive,60,Invalid,NA,50.1,18.3,9.9,66,54.1,PC well underfilled during transfer step causing invalid result
2022-05-13_NABITA012.9_2,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.9,NBSC20390,40402.0322,Post-ACME Follow Up - Unshipped kits,Positive - GINW60,Positive,60,Positive,NA,112.4,8.3,9.7,16.5,77.5,False positive in PD5
2022-05-13_NABITA008.7_3,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.7,NBSC20392,40402.0322,Post-ACME Follow Up - Unshipped kits,Positive - GINW180,Positive,180,Positive,NA,158.5,41.6,18.1,19.5,41.1,"PD5 shows dip in signal between -1 and 7 minutes and no true amplification, most likely accounting for high enough mvs difference to trigger positive result"
2022-05-13_NABITA011.9_3,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.9,NBSC20391,40402.0322,Post-ACME Follow Up - Unshipped kits; Repeat of [C] 2,Positive - GINW60,Positive,60,Positive,NA,97.2,23.3,14.6,48.8,64.5,
2022-05-13_NABITA012.9_3,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.9,NBSC20393,40402.0322,Post-ACME Follow Up - Unshipped kits,Positive - GINW180,Positive,180,Negative,NA,188.1,8.9,9.1,44,27.9,
2022-05-13_NABITA011.9_4,S2R,5/13/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA011.9,NBSC20395,40402.0322,Post-ACME Follow Up - Unshipped kits,Positive - GINW180,Positive,180,Negative,NA,160.3,12.6,14.9,47.5,18.7,
2022-05-18_NABITA012.9_1,S2R,5/18/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.9,NBSC20396,40402.0322,Photodiode board rework test,Positive - GIN7.65K,Positive,"7,650",,,,,,,,
2022-06-14_NABITA002.45_1,S2R,6/14/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA002.45,INSC20140,20202.1221,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,75.9,48.3,98.7,204.6,175,
2022-06-14_NABITA012.10_1,S2R,6/14/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.10,INSC20149,20202.1221,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,88.8,33.3,42.6,181.5,297.9,
2022-06-14_NABITA014.0_1,S2R,6/14/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20145,20202.1221,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,228.9,161.7,180.3,221,202.7,
2022-06-14_NABITA002.45_2,S2R,6/14/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA002.45,INSC20137,20202.1221,Device check - NTC Test,Negative NasalW,Negative,0,Negative,Yes,125.4,10,9.4,26.4,24.7,
2022-06-14_NABITA012.10_2,S2R,6/14/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.10,INSC20148,20202.1221,Device check - NTC Test,Negative NasalW,Negative,0,Negative,Yes,80.8,5.7,1.8,3.4,9.1,
2022-06-14_NABITA014.0_2,S2R,6/14/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20190,20202.0122,Device check - NTC Test,Negative NasalW,Negative,0,Positive,No,225.4,52.8,57.1,59.4,64.6,Gradual increases to plateau
2022-06-15_NABITA008.11_1,S2R,6/15/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.11,INSC20191,20202.0122,Device check - NTC Test,Negative NasalW,Negative,0,Negative,Yes,159.9,36.1,12.2,24.8,16,
2022-06-15_NABITA014.0_1,S2R,6/15/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20192,20202.0122,Device check - NTC Test with door pushed all the way down,Negative NasalW,Negative,0,Negative,Yes,237.4,52.4,22.4,12.2,19.6,
2022-06-15_NABITA015.0_1,S2R,6/15/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA015.0,INSC20193,20202.0122,Device check - NTC Test,Negative NasalW,Negative,0,Negative,Yes,137.2,20.4,15.6,14.6,22.7,
2022-06-16_NABITA008.11_1,S2R,6/16/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA008.11,INSC20189,20202.0122,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,94.3,182.8,137.5,253,173.7,
2022-06-16_NABITA015.0_1,S2R,6/16/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA015.0,INSC20194,20202.0122,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Invalid,Invalid,12.3,158.3,206.6,34,210,"Bubble in well 4, but beads resuspended. PD1 solder issue"
2022-06-16_NABITA003.45_1,S2R,6/16/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA003.45,INSC20248,40402.0322,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,112.2,73.4,72.1,229,346.5,
2022-06-16_NABITA004.31_1,S2R,6/16/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA004.31,INSC20266,40402.0322,Device check - PC Test,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,126,84,59.8,84,81.4,"Unplugged charger at 14:20, replugged at 14:10"
2022-06-16_NABITA003.45_2,S2R,6/16/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA003.45,INSC20246,40402.0322,Device check - NTC Test,Negative NasalW,Negative,0,Negative,Yes,65.6,13.2,25.8,81.9,15.9,"Steady increase of PD4 across entire run, but still resulted as negative"
2022-06-16_NABITA004.31_2,S2R,6/16/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA004.31,INSC20249,40402.0322,Device check - NTC Test,Negative NasalW,Negative,0,Negative,Yes,121.1,7.7,7.9,14.7,25.3,
2022-06-17_NABITA014.0_1,S2R,6/17/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA014.0,INSC20253,20202.0322,Device check - Repeat NTC test with door pushed to first click only,Negative NasalW,Negative,0,Negative,Yes,189.7,20.8,17.7,10.9,23.6,"Device error popped up when device door only closed to first click, could not continue test until fully closed"
2022-06-22_NABITA012.12_1,S2R,6/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA012.12,INSC20264,20202.0322,Device check - Repeat PC to check PD2,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,158.6,54.3,52.7,203.9,168.6,
2022-06-22_NABITA015.0_1,S2R,6/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA015.0,INSC20279,2.0322,Device check - Repeat PC,Positive - GINW7.65K,Positive,"7,650",Positive,Yes,123,97.6,74.5,172.3,148.6,
2022-06-22_NABITA010.10_1,S2R,6/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA010.10,None used,N/A,Device check - NTC Test ,Negative NasalW,Negative,0,,Fail,,,,,,"Device fail, device stuck on 35C of lysis step"
2022-06-22_NABITA015.0_2,S2R,6/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA015.0,INSC20305,2.0322,Device check - Repeat NTC test  ,Negative NasalW,Negative,0,Negative,Yes,136.9,27.5,9.7,21.9,54.2,
2022-06-22_NABITA010.10_2,S2R,6/22/2022,CXL,Jackie Mercader,Jackie Mercader,NABITA010.10,INSC20281,2.0322,Device check - Repeat NTC test,Negative NasalW,Negative,0,Negative,Yes,149.6,13.7,14.2,28.5,42.6,
